"PE/KTFO/05603-11/2023; PE/KTFO/02848-2/2025";;;;
10 09 12;egyéb részecskék, amelyek különböznek a 10 09 11-től;;;
10 09 13*;veszélyes anyagokat tartalmazó kötőanyag hulladék;;;
10 09 14;kötőanyag hulladék, amely különbözik a 10 09 13-tól;;;
10 09 15*;veszélyes összetevőket tartalmazó, hulladékká vált repedésjelző anyag;;;
10 09 16;hulladékká vált repedésjelző anyag, amely különbözik a 10 09 15-től;;;
10 09 99;közelebbről meg nem határozott hulladék;;;
10 10 03;kemence salak;;;
10 10 05*;fémöntésre nem használt, veszélyes anyagot tartalmazó öntőmag és forma;;;
10 10 06;fémöntésre nem használt öntőmag és forma, amely különbözik a 10 10 05-től;;;
10 10 07*;fémöntésre használt, veszélyes anyagokat tartalmazó öntőmag és forma;;;
10 10 08;fémöntésre használt öntőmag és forma, amely különbözik a 10 10 07-től;;;
10 10 09*;veszélyes anyagokat tartalmazó füstgáz por;;;
10 10 10;füstgáz por, amely különbözik a 10 10 09-től;;;
10 10 11*;veszélyes anyagokat tartalmazó egyéb részecskék;;;
10 10 12;egyéb részecskék, amelyek különböznek a 10 10 11-től;;;
10 10 13*;veszélyes anyagot tartalmazó kötőanyag hulladék;;;
10 10 14;kötőanyag hulladék, amely különbözik a 10 10 13-tól;;;
10 10 15*;veszélyes összetevőket tartalmazó, hulladékká vált repedésjelző anyag;;;
10 10 16;hulladékká vált repedésjelző anyag, amely különbözik a 10 10 15-től;;;
10 10 99;közelebbről meg nem határozott hulladék;;;
10 11 03;üveg alapú, szálas anyagok hulladéka;;;
10 11 05;egyéb részecskék és por;;;
10 11 09*;feldolgozásra előkészített keverék veszélyes anyagokat tartalmazó hulladéka;;;
10 11 10;feldolgozásra előkészített keverék hulladéka, amely különbözik a 10 11 09-től;;;
10 11 11*;nehézfémeket tartalmazó (pl. katódsugár csövek), üvegrészecskék és üvegpor hulladéka;;;
10 11 12;üveghulladék, amely különbözik a 10 11 11-től;;;
10 11 13*;veszélyes anyagokat tartalmazó üvegcsiszolási és polírozási iszap;;;
10 11 14;üvegcsiszolási és polírozási iszap, amely különbözik a 10 11 13-tól;;;
10 11 15*;füstgáz kezeléséből származó, veszélyes anyagokat tartalmazó szilárd hulladék;;;
10 11 16;füstgáz kezeléséből származó szilárd hulladék, amely különbözik a 10 11 15-től;;;
10 11 17*;füstgáz kezeléséből származó, veszélyes anyagokat tartalmazó iszap és szűrőpogácsa;;;
10 11 18;füstgáz kezeléséből származó iszap és szűrőpogácsa, amely különbözik a 10 11 17-től;;;
10 11 19*;a folyékony hulladéknak a képződése helyén történő kezeléséből származó, veszélyes anyagokat tartalmazó szilárd hulladék;;;
10 11 20;a folyékony hulladéknak a képződése helyén történő kezeléséből származó szilárd hulladék, amely különbözik a 10 11 19-től;;;
10 11 99;közelebbről meg nem határozott hulladék;;;
10 12 01;hőkezelésre elkészített, hulladékká vált keverék;;;
10 12 03;szilárd részecskék és por;;;
10 12 05;gázok kezeléséből származó iszap és szűrőpogácsa;;;
10 12 06;kiselejtezett öntőforma;;;
10 12 08;kiégetett kerámiák, téglák, cserepek és építőipari termékek hulladéka;;;
10 12 09*;gáz kezeléséből származó, veszélyes anyagokat tartalmazó szilárd hulladék;;;
10 12 10;gáz kezeléséből származó szilárd hulladék, amely különbözik a 10 12 09-től;;;
10 12 11*;nehézfémeket tartalmazó zománcozási hulladék;;;
10 12 12;zománcozási hulladék, amely különbözik a 10 12 11-től;;;
10 12 13;a folyékony hulladéknak a képződése helyén történő kezeléséből származó iszapja;;;
10 12 99;közelebbről meg nem határozott hulladék;;;
10 13 01;hőkezelésre elkészített, hulladékká vált keverékek;;;
10 13 04;a mész égetéséből és oltásából származó hulladék;;;
10 13 06;szilárd részecskék és por (kivéve a 10 13 12 és a 10 13 13);;;
10 13 07;gázok kezeléséből származó iszap és szűrőpogácsa;;;
10 13 09*;azbesztcement gyártásakor képződő, azbesztet tartalmazó szilárd hulladék;;;
10 13 10;azbesztcement gyártásakor képződő szilárd hulladék, amely különbözik a 10 13 09-től;;;
10 13 11;cement alapú kompozit anyagok hulladéka, amely különbözik a 10 13 09-től és a 10 13 10-től;;;
10 13 12*;gáz kezeléséből származó, veszélyes anyagokat tartalmazó hulladék;;;
10 13 13;gáz kezeléséből származó hulladék, amely különbözik a 10 13 12-től;;;
10 13 14;hulladék beton és betonkészítési iszap;;;
10 13 99;közelebbről meg nem határozott hulladék;;;
10 14 01*;füstgáz tisztításából származó, higanyt tartalmazó hulladék;;;
11 01 05*;reve eltávolítására használt sav;;;
11 01 06*;közelebbről meg nem határozott sav;;;
11 01 07*;pácolásra használt lúg;;;
11 01 08*;foszfátozásból származó iszap;;;
11 01 09*;veszélyes anyagokat tartalmazó iszap és szűrőpogácsa;;;
11 01 10;iszap és szűrőpogácsa, amely különbözik a 11 01 09-től;;;
11 01 11*;veszélyes anyagokat tartalmazó öblítő- és mosóvíz;;;
11 01 12;öblítő- és mosóvíz, amely különbözik a 11 01 11-től;;;
11 01 13*;veszélyes anyagokat tartalmazó zsírtalanítási hulladék;;;
11 01 14;zsírtalanítási hulladék, amely különbözik a 11 01 13-tól;;;
11 01 15*;membrán- és ioncserélő rendszerek veszélyes anyagokat tartalmazó eluátuma és iszapja;;;
11 01 16*;kimerült vagy telített ioncserélő gyanta;;;
11 01 98*;veszélyes anyagokat tartalmazó egyéb hulladék;;;
11 01 99;közelebbről meg nem határozott hulladék;;;
11 02 02*;cink-hidrometallurgiai iszap (a jarozitot és goethitet is beleértve);;;
11 02 03;vizes elekrolitikus eljárásokban használatos anódok termeléséből származó hulladék;;;
11 02 05*;veszélyes anyagokat tartalmazó réz-hidrometallurgiai hulladék;;;
11 02 06;réz-hidrometallurgiai hulladék, amely különbözik a 11 02 05-től;;;
11 02 07*;veszélyes anyagokat tartalmazó egyéb hulladék;;;
11 02 99;közelebbről meg nem határozott hulladék;;;
11 03 01*;cianid tartalmú hulladék;;;
11 03 02*;egyéb hulladék;;;
11 05 01;kemény cink;;;
11 05 02;cinkhamu;;;
11 05 03*;gázkezeléséből származó szilárd hulladék;;;
11 05 04*;elhasznált folyósítószer;;;
11 05 99;közelebbről meg nem határozott hulladék;;;
12 01 01;vasfém részek és esztergaforgács;;;
12 01 02;vasfém részek és por;;;
12 01 03;nemvas fém reszelék és esztergaforgács;;;
12 01 04;nemvas fém részek és por;;;
12 01 05;gyalulásból és esztergálásból származó műanyag forgács;;;
12 01 06*;ásványi alapú, halogénelemeket tartalmazó gépolaj (kivéve az emulziót és az oldatot);;;
12 01 07*;halogénmentes, ásványi alapú gépolaj (kivéve az emulziót és az oldatot);;;
12 01 08*;halogénelemeket tartalmazó hűtő-kenő emulzió és oldat;;;
12 01 09*;halogénmentes hűtő-kenő emulzió és oldat;;;
12 01 10*;szintetikus gépolaj;;;
12 01 12*;elhasznált viasz és zsír;;;
12 01 13;hegesztési hulladék;;;
12 01 14*;veszélyes anyagokat tartalmazó, gépi megmunkálás során képződő iszap;;;
12 01 15;gépi megmunkálás során képződő iszap, amely különbözik a 12 01 14-től;;;
12 01 16*;veszélyes anyagokat tartalmazó homokfúvatási hulladék;;;
12 01 17;homokfúvatási hulladék, amely különbözik a 12 01 16-tól;;;
12 01 18*;olajat tartalmazó fémiszap (csiszolás, hónolás, lappolás iszapja);;;
12 01 19*;biológiailag lebomló gépolaj;;;
12 01 20*;veszélyes anyagokat tartalmazó elhasznált csiszolóanyagok és eszköz;;;
12 01 21;elhasznált csiszolóanyagok és eszköz, amelyek különböznek a 12 01 20-tól;;;
12 01 99;közelebbről meg nem határozott hulladék;;;
12 03 01*;vizes mosófolyadék;;;
12 03 02*;gőzzel végzett zsírtalanítás hulladéka;;;
13 01 04*;klórozott szerves vegyületeket tartalmazó emulzió;;;
13 01 05*;klórozott szerves vegyületeket nem tartalmazó emulzió;;;
13 01 09*;klórozott szerves vegyületeket tartalmazó, ásványolaj alapú hidraulikaolaj;;;
13 01 10*;klórozott szerves vegyületeket nem tartalmazó ásványolaj alapú hidraulikaolaj;;;
13 01 11*;szintetikus hidraulikaolaj;;;
13 01 12*;biológiailag könnyen lebomló hidraulikaolaj;;;
13 01 13*;egyéb hidraulikaolaj;;;
13 02 04*;ásványolaj alapú, klórvegyületet tartalmazó motor-, hajtómű- és kenőolaj;;;
13 02 05*;ásványolaj alapú, klórvegyületet nem tartalmazó motor-, hajtómű- és kenőolaj;;;
13 02 06*;szintetikus motor-, hajtómű- és kenőolaj;;;
13 02 07*;biológiailag könnyen lebomló motor-, hajtómű- és kenőolaj;;;
13 02 08*;egyéb motor-, hajtómű- és kenőolaj;;;
13 03 06*;ásványolaj alapú, klórvegyületet tartalmazó szigetelő és hőtranszmissziós olaj, amely különbözik a 13 03 01-től;;;
13 03 07*;ásványolaj alapú, klórvegyületet nem tartalmazó szigetelő és hőtranszmissziós olaj;;;
13 03 08*;szintetikus szigetelő és hőtranszmissziós olaj;;;
13 03 09*;biológiailag könnyen lebomló szigetelő és hőtranszmissziós olaj;;;
13 03 10*;egyéb szigetelő és hőtranszmissziós olaj;;;
13 04 01*;belvízi hajózásból származó, olajjal szennyezett fenékvíz;;;
13 04 02*;kikötői olaj- és homokfogóból származó olajtartalmú hulladék;;;
13 04 03*;egyéb, hajózásból származó, olajjal szennyezett fenékvíz;;;
13 05 01*;homokfogóból és olaj-víz szeparátorokból származó szilárd anyag;;;
13 05 02*;olaj-víz szeparátorokból származó iszap;;;
13 05 03*;bűzelzáróból származó iszap;;;
13 05 06*;olaj-víz szeparátorokból származó olaj;;;
13 05 07*;olaj-víz szeparátorokból származó olajat tartalmazó víz;;;
13 05 08*;homokfogóból és olaj-víz szeparátorokból származó hulladékok keveréke;;;
13 07 01*;tüzelőolaj és dízelolaj;;;
13 07 02*;benzin;;;
13 07 03*;egyéb üzemanyagok (ideértve a keverékeket is);;;
13 08 01*;sótalanítási iszapok, emulziók;;;
13 08 02*;egyéb emulziók;;;
13 08 99*;közelebbről meg nem határozott hulladék;;;
14 06 01*;klór-fluor-szénhidrogén, HCFC, HFC;;;
14 06 02*;egyéb halogénezett oldószer és oldószer keverék;;;
14 06 03*;egyéb oldószer és oldószer keverék;;;
14 06 04*;halogénezett oldószereket tartalmazó iszap és szilárd hulladék;;;
14 06 05*;egyéb oldószereket tartalmazó iszap és szilárd hulladék;;;
15 01 01;papír és karton csomagolási hulladék;;;
15 01 02;műanyag csomagolási hulladék;;;
15 01 03;fa csomagolási hulladék;;;
15 01 04;fém csomagolási hulladék;;;
15 01 05;vegyes összetételű kompozit csomagolási hulladék;;;
15 01 06;egyéb, kevert csomagolási hulladék;;;
15 01 07;üveg csomagolási hulladék;;;
15 01 09;textil csomagolási hulladék;;;
15 01 10*;veszélyes anyagokat maradékként tartalmazó vagy azokkal szennyezett csomagolási hulladék;;;
15 01 11*;veszélyes, szilárd porózus mátrixot (pl. azbesztet) tartalmazó fémből készült csomagolási hulladék, ideértve a kiürült hajtógázos palackokat;;;
15 02 02*;veszélyes anyagokkal szennyezett abszorbensek, szűrőanyagok (ideértve a közelebbről meg nem határozott olajszűrőket), törlőkendők, védőruházat;;;
15 02 03;abszorbensek, szűrőanyagok, törlőkendők, védőruházat, amely különbözik a 15 02 02-től;;;
16 01 03;hulladékká vált gumiabroncsok;;;
16 01 04*;hulladékká vált gépjármű;;;
16 01 06;hulladékká vált gépjármű, amely nem tartalmaz sem folyadékot, sem más veszélyes összetevőt;;;
16 01 07*;olajszűrő;;;
16 01 08*;higanyt tartalmazó alkatrész;;;
16 01 10*;robbanó tulajdonságú alkatrész (pl. légzsák, pirotechnikai övfeszítő);;;
16 01 11*;azbesztet tartalmazó súrlódó-betét;;;
16 01 12;súrlódó-betét, amely különbözik a 16 01 11-től;;;
16 01 13*;fékfolyadék;;;
16 01 14*;veszélyes anyagokat tartalmazó fagyálló folyadék;;;
16 01 15;fagyálló folyadék, amely különbözik a 16 01 14-től;;;
16 01 16;cseppfolyósított gázok tartályai;;;
16 01 17;vasfémek;;;
16 01 18;nemvas fémek;;;
16 01 19;műanyagok;;;
16 01 20;üveg;;;
16 01 21*;veszélyes alkatrészek, amelyek különböznek a 16 01 07-től 16 01 11-ig terjedő, valamint a 16 01 13-ban és a 16 01 14-ben meghatározott hulladéktípusoktól;;;
16 01 22;közelebbről meg nem határozott alkatrészek;;;
16 01 99;közelebbről meg nem határozott hulladék;;;
16 02 11*;klór-fluor-szénhidrogéneket (HCFC, HFC) tartalmazó használatból kivont berendezés;;;
16 02 12*;kiporló azbesztet tartalmazó használatból kivont berendezés;;;
16 02 13*;veszélyes anyagokat tartalmazó kiselejtezett berendezés, amely különbözik a 16 02 09-től 16 02 12-ig terjedő hulladéktípusoktól;;;
16 02 14;kiselejtezett berendezés, amely különbözik a 16 02 09-től 16 02 13-ig terjedő hulladéktípusoktól;;;
16 02 15*;kiselejtezett berendezésből eltávolított veszélyes anyag;;;
16 02 16;kiselejtezett berendezésből eltávolított anyag, amely különbözik a 16 02 15-től;;;
16 03 03*;veszélyes anyagokat tartalmazó szervetlen hulladék;;;
16 03 04;szervetlen hulladék, amely különbözik a 16 03 03-tól;;;
16 03 05*;veszélyes anyagokat tartalmazó szerves hulladék;;;
16 03 06;szerves hulladék, amely különbözik a 16 03 05-től;;;
16 05 06*;veszélyes anyagokból álló vagy azokkal szennyezett laboratóriumi vegyszerek, ideértve a laboratóriumi vegyszerek keverékeit is;;;
16 05 07*;használatból kivont, veszélyes anyagokból álló vagy azokkal szennyezett szervetlen vegyszerek;;;
16 05 08*;használatból kivont, veszélyes anyagokból álló vagy azokkal szennyezett szerves vegyszerek;;;
16 05 09;használatból kivont vegyszerek, amelyek különböznek a 16 05 06-tól, a 16 05 07-tól vagy a 16 05 08-tól;;;
16 06 01*;ólomakkumulátorok;;;
16 06 02*;nikkel-kadmium elemek;;;
16 06 03*;higanyt tartalmazó elemek;;;
16 06 04;lúgos akkumulátorok (kivéve a 16 06 03);;;
16 06 05;egyéb elemek és akkumulátorok;;;
16 06 06*;elemekből és akkumulátorokból származó, elkülönítetten gyűjtött elektrolit;;;
16 07 08*;olajat tartalmazó hulladék;;;
16 07 09*;egyéb veszélyes anyagokat tartalmazó hulladék;;;
16 07 99;közelebbről meg nem határozott hulladék;;;
16 08 01;arany, ezüst, rénium, ródium, palládium, irídium vagy platina tartalmú elhasznált katalizátorok (kivéve a 16 08 07);;;
16 08 02*;veszélyes átmeneti fémeket vagy veszélyes átmeneti fémek vegyületeit tartalmazó elhasznált katalizátorok;;;
16 08 03;egyéb átmeneti fémeket vagy átmeneti fémek vegyületeit tartalmazó elhasznált katalizátorok, amelyek különböznek a 16 08 02-től;;;
16 08 04;fluidizációs krakkolás elhasznált katalizátora (kivéve a 16 08 07);;;
16 08 05*;foszforsavat tartalmazó elhasznált katalizátor;;;
16 08 06*;elhasznált folyadékok, amelyeket katalizátorként alkalmaztak;;;
16 08 07*;veszélyes anyagokkal szennyezett katalizátorok;;;
16 09 01*;permanganátok pl. kálium-permanganát;;;
16 09 02*;kromátok pl. kálium-kromát, kálium- vagy nátrium-dikromát;;;
16 09 03*;peroxidok pl. hidrogén-peroxid;;;
16 09 04*;közelebbről meg nem határozott oxidáló anyag;;;
16 10 01*;veszélyes anyagokat tartalmazó vizes folyékony hulladék;;;
16 10 02;vizes folyékony hulladék, amely különbözik a 16 10 01-től;;;
16 10 03*;veszélyes anyagokat tartalmazó vizes tömény oldatok;;;
16 10 04;vizes tömény oldatok, amelyek különböznek a 16 10 03-tól;;;
16 11 01*;kohászati folyamatokban használt, veszélyes anyagokat tartalmazó, szénalapú bélésanyagok és tűzálló anyagok;;;
16 11 02;kohászati folyamatokban használt, szén-alapú bélésanyagok és tűzálló anyagok, amelyek különböznek a 16 11 01-től;;;
16 11 03*;kohászati folyamatokban használt, veszélyes anyagokat tartalmazó, egyéb bélésanyagok és tűzálló anyagok;;;
16 11 04;kohászati folyamatokban használt egyéb bélésanyagok és tűzálló anyagok, amelyek különböznek a 16 11 03-tól;;;
16 11 05*;kohászaton kívüli folyamatokban használt, veszélyes anyagokat tartalmazó bélésanyagok és tűzálló anyagok;;;
16 11 06;kohászaton kívüli folyamatokban használt bélésanyagok és tűzálló anyagok, amelyek különböznek a 16 11 05-től;;;
17 01 01;beton;;;
17 01 02;tégla;;;
17 01 03;cserép és kerámia;;;
17 01 06*;veszélyes anyagokat tartalmazó beton, tégla, cserép és kerámia frakció vagy azok keveréke;;;
17 01 07;beton, tégla, cserép és kerámia frakció vagy azok keveréke, amely különbözik a 17 01 06-tól;;;
17 02 01;fa;;;
17 02 02;üveg;;;
17 02 03;műanyag;;;
17 02 04*;veszélyes anyagokat tartalmazó vagy azzal szennyezett üveg, műanyag, fa;;;
17 03 01*;szénkátrányt tartalmazó bitumen keverék;;;
17 03 02;bitumen keverék, amely különbözik a 17 03 01-től;;;
17 03 03*;szénkátrány és kátránytermék;;;
17 04 01;vörösréz, bronz, sárgaréz;;;
17 04 02;alumínium;;;
17 04 03;ólom;;;
17 04 04;cink;;;
17 04 05;vas és acél;;;
17 04 06;ón;;;
17 04 07;fémkeverék;;;
17 04 09*;veszélyes anyagokkal szennyezett fémhulladék;;;
17 04 10*;olajat, szénkátrányt vagy egyéb veszélyes anyagot tartalmazó kábel;;;
17 04 11;kábel, amely különbözik a 17 04 10-től;;;
17 05 03*;veszélyes anyagokat tartalmazó föld és kövek;;;
17 05 04;föld és kövek, amelyek különböznek a 17 05 03-tól;;;
17 05 05*;veszélyes anyagokat tartalmazó kotrási meddő;;;
17 05 06;kotrási meddő, amely különbözik a 17 05 05-től;;;
17 05 07*;veszélyes anyagokat tartalmazó vasúti pálya kavicságya;;;
17 05 08;vasúti pálya kavicságya, amely különbözik a 17 05 07-től;;;
17 06 01*;azbeszttartalmú szigetelőanyag;;;
17 06 03*;egyéb szigetelőanyag, amely veszélyes anyagból áll vagy azokat tartalmaz;;;
17 06 04;szigetelő anyag, amely különbözik a 17 06 01 és a 17 06 03-tól;;;
17 06 05*;azbesztet tartalmazó építőanyag;;;
17 08 01*;veszélyes anyagokkal szennyezett gipsz-alapú építőanyag;;;
17 08 02;gipsz-alapú építőanyag, amely különbözik a 17 08 01-től;;;
17 09 01*;higanyt tartalmazó építési-bontási hulladék;;;
17 09 03*;veszélyes anyagokat tartalmazó egyéb építési-bontási hulladék (ideértve a kevert hulladékot is);;;
17 09 04;kevert építési-bontási hulladék, amely különbözik a 17 09 01-től, a 17 09 02-től és a 17 09 03-tól;;;
18 01 01;éles, hegyes eszközök (kivéve a 18 01 03);;;
18 01 04;hulladék, amelynek gyűjtése és ártalmatlanítása nem kötött speciális követelményekhez a fertőzések elkerülése érdekében (pl. kötszerek, gipszkötés, rongyok, eldobható ruházat, pelenkák);;;
18 01 07;vegyszer, amely különbözik a 18 01 06-tól;;;
18 01 09;gyógyszer, amely különbözik a 18 01 08-tól;;;
18 02 01;éles, hegyes eszközök (kivéve a 18 02 02);;;
18 02 03;hulladék, amelynek gyűjtése és ártalmatlanítása nem kötött speciális követelményekhez a fertőzések elkerülése érdekében;;;
18 02 05*;veszélyes anyagokat tartalmazó vagy abból álló vegyszer;;;
18 02 06;vegyszer, amely különbözik a 18 02 05-től;;;
18 02 08;gyógyszerek, amelyek különböznek a 18 02 07-től;;;
19 01 02;kazánhamuból eltávolított vas tartalmú anyag (fenék hamu);;;
19 01 05*;gázok kezeléséből származó szűrőpogácsa;;;
19 01 06*;gázok kezeléséből származó vizes, folyékony hulladék, és egyéb vizes folyékony hulladék;;;
19 01 07*;gázok kezeléséből származó szilárd hulladék;;;
19 01 10*;füstgáz kezeléséből származó elhasznált aktív szén;;;
19 01 11*;veszélyes anyagokat tartalmazó kazánhamu és salak;;;
19 01 12;kazánhamu és salak, amely különbözik az 19 01 11-től;;;
19 01 13*;veszélyes anyagokat tartalmazó pernye;;;
19 01 14;pernye, amely különbözik a 19 01 13-tól;;;
19 01 15*;veszélyes anyagokat tartalmazó, kazánból eltávolított por;;;
19 01 16;kazánból eltávolított por, amely különbözik a 19 01 15-től;;;
19 01 17*;veszélyes anyagokat tartalmazó, pirolízis hulladék;;;
19 01 18;pirolízis hulladék, amely különbözik a 19 01 17-től;;;
19 01 19;fluid-ágy homokja;;;
19 01 99;közelebbről meg nem határozott hulladék;;;
19 02 03;előkevert hulladék, amely kizárólag nemveszélyes hulladékot tartalmaz;;;
19 02 04*;előkevert hulladék, amely legalább egy veszélyes hulladékot tartalmaz;;;
19 02 05*;fizikai-kémiai kezelésből származó, veszélyes anyagokat tartalmazó iszap;;;
19 02 06;fizikai-kémiai kezelésből származó iszap, amely különbözik a 19 02 05-től;;;
19 02 07*;elválasztásból származó olaj és koncentrátum;;;
19 02 08*;veszélyes anyagokat tartalmazó folyékony, éghető hulladék;;;
19 02 09*;veszélyes anyagokat tartalmazó szilárd, éghető hulladék;;;
19 02 10;éghető hulladék, amely különbözik a 19 02 08-tól és a 19 02 09-től;;;
19 02 11*;veszélyes anyagokat tartalmazó egyéb hulladék;;;
19 02 99;közelebbről meg nem határozott hulladék;;;
19 03 04*;csak részben stabilizált, veszélyesként megjelölt hulladék, amely különbözik a 19 03 08-tól;;;
19 03 05;stabilizált hulladék, amely különbözik a 19 03 04-től;;;
19 03 06*;megszilárdított, veszélyesnek tartott hulladék;;;
19 03 07;megszilárdított hulladék, amely különbözik a 19 03 06-tól;;;
19 04 01;üvegesített (vitrifikált) hulladék;;;
19 04 02*;pernye- és egyéb füstgáz-kezelési hulladék;;;
19 04 03*;nem üvegesített (vitrifikált) szilárd fázis;;;
19 04 04;üvegesített hulladék temperálásából származó vizes folyékony hulladék;;;
19 05 01;települési és ahhoz hasonló hulladék nem komposztált frakciója;;;
19 05 02;állati és növényi hulladék nem komposztált frakciója;;;
19 05 03;előírástól eltérő minőségű komposzt;;;
19 05 99;közelebbről meg nem határozott hulladék;;;
19 06 03;települési hulladék anaerob kezeléséből származó folyadék;;;
19 06 04;települési hulladék anaerob kezeléséből származó kirothasztott anyag;;;
19 06 05;állati és növényi hulladék anaerob kezeléséből származó folyadék;;;
19 06 06;állati és növényi hulladék anaerob kezeléséből származó kirothasztott anyag;;;
19 06 99;közelebbről meg nem határozott hulladék;;;
19 07 02*;hulladéklerakóból származó, veszélyes anyagokat tartalmazó csurgalékvíz;;;
19 07 03;hulladéklerakóból származó csurgalékvíz, amely különbözik a 19 07 02-től;;;
19 08 01;rácsszemét;;;
19 08 02;homokfogóból származó hulladék;;;
19 08 05;települési szennyvíz tisztításából származó iszap;;;
19 08 06*;telített vagy kimerült ioncserélő gyanták;;;
19 08 07*;ioncserélők regenerálásából származó oldat és iszap;;;
19 08 08*;nehézfémeket tartalmazó, membrán-rendszerek hulladéka;;;
19 08 09;olaj-víz elválasztásból származó, étolajból és zsírból eredő zsír-olaj keverék;;;
19 08 10*;olaj-víz elválasztásából származó zsír-olaj keverék, amely különbözik a 19 08 09-től;;;
19 08 11*;ipari szennyvíz biológiai kezeléséből származó, veszélyes anyagokat tartalmazó iszap;;;
19 08 12;ipari szennyvíz biológiai kezeléséből származó iszap, amely különbözik a 19 08 11-től;;;
19 08 13*;ipari szennyvíz egyéb kezeléséből származó, veszélyes anyagokat tartalmazó iszap;;;
19 08 14;ipari szennyvíz egyéb kezeléséből származó iszap, amely különbözik a 19 08 13-tól;;;
19 08 99;közelebbről meg nem határozott hulladék;;;
19 09 01;durva és finom szűrésből származó szilárd hulladék;;;
19 09 02;víz derítéséből származó iszap;;;
19 09 03;karbonát sók eltávolításából származó iszap;;;
19 09 04;kimerült aktív szén;;;
19 09 05;telítődött vagy kimerült ioncserélő gyanták;;;
19 09 06;ioncserélők regenerálásából származó oldat és iszap;;;
19 09 99;közelebbről meg nem határozott hulladék;;;
19 10 01;vas- és acélhulladék;;;
19 10 02;nemvas fém hulladék;;;
19 10 03*;veszélyes anyagokat tartalmazó könnyű frakció és por;;;
19 10 04;könnyű frakció és por, amely különbözik a 19 10 03-tól;;;
19 10 05*;veszélyes anyagokat tartalmazó más frakciók;;;
19 10 06;más frakciók, amelyek különböznek a 19 10 05-től;;;
19 11 01*;elhasznált agyagszűrők;;;
19 11 02*;savas kátrány;;;
19 11 03*;vizes folyékony hulladék;;;
19 11 04*;fűtőanyagok lúggal való kezeléséből származó hulladék;;;
19 11 05*;a folyékony hulladéknak a képződése helyén történő kezeléséből származó, veszélyes anyagokat tartalmazó iszap;;;
19 11 06;a folyékony hulladéknak a képződése helyén történő kezeléséből származó iszap, amely különbözik a 19 11 05-től;;;
19 11 07*;füstgáztisztításból származó hulladék;;;
19 11 99;közelebbről meg nem határozott hulladék;;;
19 12 01;papír és karton;;;
19 12 02;fém vas;;;
19 12 03;nemvas fémek;;;
19 12 04;műanyag és gumi;;;
19 12 05;üveg;;;
19 12 06*;veszélyes anyagokat tartalmazó fa;;;
19 12 07;fa, amely különbözik a 19 12 06-tól;;;
19 12 08;textíliák;;;
19 12 09;ásványi anyagok (pl. homok, kövek);;;
19 12 10;éghető hulladék (pl. keverékből készített tüzelőanyag);;;
19 12 11*;egyéb, veszélyes anyagokat tartalmazó hulladék mechanikai kezelésével nyert hulladék (ideértve a kevert anyagokat is);;;
19 12 12;egyéb, a 19 12 11-től különböző hulladék mechanikai kezelésével nyert hulladék (ideértve a kevert anyagokat is);;;
19 13 01*;szennyezett talaj remediációjából származó, veszélyes anyagokat tartalmazó szilárd hulladék;;;
19 13 02;szennyezett talaj remediációjából származó szilárd hulladék, amely különbözik a 19 13 01-től;;;
19 13 03*;szennyezett talaj remediációjából származó, veszélyes anyagokat tartalmazó iszap;;;
19 13 04;szennyezett talaj remediációjából származó iszap, amely különbözik a 19 13 03-tól;;;
19 13 05*;szennyezett talajvíz remediációjából származó, veszélyes anyagokat tartalmazó iszap;;;
19 13 06;szennyezett talajvíz remediációjából származó iszap, amely különbözik a 19 13 05-től;;;
19 13 07*;szennyezett talajvíz remediációjából származó, veszélyes anyagokat tartalmazó szennyvíz, tömény vizes oldatok;;;
19 13 08;szennyezett talajvíz remediációjából származó szennyvíz, tömény vizes oldatok, amelyek különböznek a 19 13 07-től;;;
20 01 01;papír és karton;;;
20 01 02;üveg;;;
20 01 08;biológiailag lebomló konyhai és étkezdei hulladék;;;
20 01 10;ruhanemű;;;
20 01 11;textíliák;;;
20 01 13*;oldószerek;;;
20 01 14*;savak;;;
20 01 15*;lúgok;;;
20 01 17*;fényképészeti vegyszer;;;
20 01 19*;növényvédő szer;;;
20 01 21*;fénycsövek és egyéb higanytartalmú hulladék;;;
20 01 23*;klór-fluor-szénhidrogént tartalmazó kiselejtezett berendezés;;;
20 01 25;étolaj és zsír;;;
20 01 26*;olaj és zsír, amely különbözik a 20 01 25-től;;;
20 01 27*;veszélyes anyagokat tartalmazó festékek, tinták, ragasztók és gyanták;;;
20 01 28;festékek, tinták, ragasztók és gyanták, amelyek különböznek a 20 01 27-től;;;
20 01 29*;veszélyes anyagokat tartalmazó mosószer;;;
20 01 30;mosószerek, amelyek különböznek a 20 01 29-től;;;
20 01 31*;citotoxikus és citosztatikus gyógyszerek;;;
20 01 32;gyógyszerek, amelyek különböznek a 20 01 31-től;;;
20 01 33*;elemek és akkumulátorok, amelyek között a 16 06 01, a 16 06 02 vagy a 16 06 03 azonosító kóddal jelölt elemek és akkumulátorok is megtalálhatók;;;
20 01 34;elemek és akkumulátorok, amelyek különböznek a 20 01 33-tól;;;
20 01 35*;veszélyes anyagokat tartalmazó, kiselejtezett elektromos és elektronikus berendezések, amelyek különböznek a 20 01 21-től és a 20 01 23-tól;;;
20 01 36;kiselejtezett elektromos és elektronikus berendezések, amelyek különböznek a 20 01 21-től, a 20 01 23-tól és a 20 01 35-től;;;
